id,a,b,c,d,e,f,g,h,sex,age,region,l,job_title,education,marriage,children,property,r,employment_status,t,u,v,w,x
44059,0.327725,0.1747866666666666,41.39,786.61,0.9832625,0.5244066666666667,3,0.0,Man,28.416666666666668,b,108,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,No,No,No,Yes
4792,0.1834124999999999,0.1834124999999999,15.45,293.55,0.3669375,0.3669375,2,0.0,Man,53.083333333333336,a,24,NE employee,Secondary education (plus special education),Divorced/widow,0 Zero,property,Yes,No couple,Yes,Yes,No,Yes,No
63607,0.0932111111111111,0.0657960784313725,13.26,251.74,0.2797111111111111,0.1974431372549019,3,0.0,Man,47.333333333333336,b,252,NE employee,Secondary education (plus special education),Married,1 One,otherwise,Yes,Works,Yes,Yes,No,No,No
25353,0.076025,0.0337888888888888,15.96,304.03,0.760075,0.337811111111111,10,0.0,Woman,32.833333333333336,d,165,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,Yes,No,Yes,No
607,0.102953125,0.102953125,71.86,647.14,1.01115625,1.01115625,13,2.49,Man,36.16666666666666,g,206,NE employee,Secondary education (plus special education),Married,1 One,property,No,Unemployed,Yes,Yes,Yes,Yes,No
27873,0.08165,0.040825,61.22,244.98,0.4083,0.20415,5,0.0,Man,42.66666666666666,d,180,NE employee,Higher education (one or more),Married,3 Three,property,Yes,Works,Yes,Yes,No,Yes,No
13422,0.2151,0.1323692307692307,114.75,344.25,0.4303125,0.2648076923076923,2,0.0,Woman,64.66666666666667,e,96,Pensioner,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,Yes
43674,0.0791333333333333,0.0412869565217391,7.49,142.51,0.2375166666666666,0.1239217391304347,3,0.0,Woman,33.083333333333336,b,42,NE employee,Higher education (one or more),Married,1 One,property,Yes,Works,No,Yes,Yes,Yes,No
11283,0.1090363636363636,0.1090363636363636,59.97,239.93,0.4362363636363636,0.4362363636363636,4,0.0,Man,39.333333333333336,c,142,NE employee,Secondary education (plus special education),Cohabitation,1 One,property,No,No couple,Yes,Yes,No,Yes,No
48566,0.6319600000000001,0.31598,315.99,948.01,1.89602,0.94801,3,0.0,Man,39.083333333333336,f,180,Head/Deputy head (division),Higher education (one or more),Married,2 Two,property,Yes,Works,Yes,Yes,Yes,Yes,No
6156,0.0860666666666666,0.0368857142857142,0.0,400.0,0.8888888888888888,0.3809523809523809,13,1.99,Woman,52.91666666666666,g,384,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,No
1177,0.0556333333333333,0.0208625,0.0,163.9,0.5463333333333333,0.204875,13,2.49,Woman,43.25,a,213,NE employee,Secondary education (plus special education),Married,0 Zero,otherwise,No,Works,Yes,Yes,No,Yes,No
40623,0.0764731182795699,0.0411098265895953,91.75,367.25,0.7897849462365591,0.4245664739884393,13,1.99,Woman,40.25,a,120,NE employee,Secondary education (plus special education),Cohabitation,1 One,property,No,No couple,Yes,Yes,Yes,Yes,Yes
71654,0.0267111111111111,0.0267111111111111,120.0,479.8,0.5331111111111111,0.5331111111111111,20,0.01,Woman,26.5,e,5,Head/Deputy head (organiz.),Secondary education (plus special education),Divorced/widow,2 Two,property,No,No couple,No,Yes,No,No,No
84916,0.0873692307692307,0.0631,71.02,283.98,0.4368923076923077,0.3155333333333333,5,0.0,Man,54.0,f,72,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,No
86229,0.114,0.057,29.97,569.93,1.13986,0.5699299999999999,10,0.0,Man,35.25,b,120,Head/Deputy head (organiz.),Higher education (one or more),Married,1 One,property,Yes,Works,No,Yes,No,Yes,Yes
66090,0.0593833333333333,0.0404886363636363,18.76,356.23,0.5937166666666667,0.4048068181818182,10,0.0,Woman,60.5,c,36,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Pensioner,Yes,No,No,Yes,Yes
84509,0.05095,0.03057,50.02,152.88,0.2547999999999999,0.15288,5,0.0,Woman,55.833333333333336,c,420,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,No,Yes
77371,0.20832,0.10416,16.45,312.55,0.6251,0.31255,3,0.0,Man,40.5,e,148,NE employee,Secondary education (plus special education),Married,1 One,property,Yes,Works,Yes,Yes,Yes,Yes,Yes
59371,0.072875,0.0416428571428571,93.22,145.78,0.36445,0.2082571428571428,5,0.0,Man,32.833333333333336,f,24,Head/Deputy head (division),Higher education (one or more),Married,1 One,property,No,Works,Yes,Yes,No,No,No
23213,0.0870083333333333,0.0696066666666666,54.97,1044.03,0.8700249999999999,0.69602,10,0.0,Man,44.16666666666666,c,274,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,Yes,No,Yes,Yes
85751,0.0327833333333333,0.0178818181818181,32.82,98.38,0.1639666666666666,0.0894363636363636,5,0.0,Woman,41.66666666666666,d,24,Head/Deputy head (division),Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,No,Yes
80385,0.1221,0.0523285714285714,45.82,183.18,0.6106,0.2616857142857143,5,0.0,Woman,53.333333333333336,f,170,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,No
86178,0.2443333333333333,0.0977333333333333,77.0,1463.0,4.876666666666667,1.9506666666666668,20,0.01,Woman,22.83333333333333,c,12,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,No,Yes
61483,0.0799833333333333,0.0799833333333333,60.01,239.98,0.3999666666666666,0.3999666666666666,5,0.0,Man,61.5,b,24,NE employee,Secondary education (plus special education),Divorced/widow,0 Zero,property,Yes,No couple,Yes,Yes,No,Yes,No
54124,0.0327333333333333,0.0210428571428571,146.99,588.0,0.6533333333333333,0.42,20,0.01,Man,36.16666666666666,a,36,NE employee,Secondary education (plus special education),Married,2 Two,property,No,Works,Yes,Yes,Yes,No,No
81922,0.0966,0.0445846153846153,99.74,299.26,0.9975333333333332,0.4604,13,1.99,Woman,61.583333333333336,c,48,Pensioner,Incomplete higher education,Married,0 Zero,property,No,Pensioner,Yes,Yes,No,No,No
55329,0.0642333333333333,0.0321166666666666,10.17,192.73,0.3212166666666666,0.1606083333333333,5,0.0,Woman,31.33333333333333,d,94,NE employee,Higher education (one or more),Married,2 Two,property,No,Works,Yes,Yes,Yes,Yes,No
77922,0.219890909090909,0.1343777777777777,0.0,1249.0,2.270909090909091,1.3877777777777778,13,1.99,Man,29.666666666666668,c,90,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,No,No,No,No,Yes
50021,0.049375,0.0219444444444444,20.7,394.2,0.9855,0.438,20,0.01,Woman,30.75,c,72,NE employee,Higher education (one or more),Married,2 Two,property,No,Works,Yes,Yes,No,No,Yes
38664,0.0933,0.04665,69.97,279.93,0.46655,0.233275,5,0.0,Woman,39.41666666666666,g,114,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,Yes,No,No,Yes
16695,0.3332166666666666,0.1537923076923077,499.77,1999.23,3.33205,1.5378692307692308,10,0.0,Woman,26.25,d,72,NE employee,Secondary education (plus special education),Married,1 One,otherwise,No,Works,Yes,Yes,No,No,No
45496,0.1719521739130435,0.1412464285714285,62.46,1186.54,0.5158869565217391,0.4237642857142857,3,0.0,Woman,45.41666666666666,e,84,Enterpreneur,Secondary education (plus special education),Married,1 One,property,Yes,Works,Yes,Yes,Yes,No,Yes
33315,0.1094583333333333,0.1094583333333333,8.31,157.69,0.3285208333333333,0.3285208333333333,3,0.0,Man,34.75,b,72,NE employee,Secondary education (plus special education),Married,More than 3,otherwise,Yes,Unemployed,Yes,Yes,No,Yes,No
66871,0.0280181818181818,0.0280181818181818,153.8,615.2,0.5592727272727274,0.5592727272727274,20,0.01,Man,31.916666666666668,b,36,Head/Deputy head (division),Higher education (one or more),Divorced/widow,2 Two,otherwise,No,No couple,No,Yes,No,No,No
9044,0.200375,0.069695652173913,42.17,801.53,1.0019125,0.348491304347826,5,0.0,Man,39.083333333333336,c,216,NE employee,Higher education (one or more),Married,2 Two,property,No,Works,No,Yes,No,No,No
37035,0.12364,0.06182,65.0,1234.0,2.468,1.234,20,0.01,Woman,37.0,b,120,NE employee,Secondary education (plus special education),Married,2 Two,rent/hire,No,Works,Yes,No,No,Yes,Yes
17113,0.04704,0.03136,53.99,485.81,0.48581,0.3238733333333333,13,1.99,Woman,50.41666666666666,b,252,Enterpreneur,Secondary education (plus special education),Married,0 Zero,property,Yes,Works,Yes,No,No,Yes,Yes
75967,0.07026,0.03513,112.32,175.68,0.35136,0.17568,5,0.0,Man,38.083333333333336,d,72,NE employee,Higher education (one or more),Married,1 One,property,No,Works,Yes,No,No,No,No
10275,0.0579,0.0386,0.0,299.0,0.598,0.3986666666666666,13,1.99,Man,45.75,d,36,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,No,No,No,No
80746,0.0696142857142857,0.0423739130434782,121.77,487.23,0.6960428571428572,0.4236782608695652,10,0.0,Man,36.833333333333336,a,120,NE employee,Secondary education (plus special education),Cohabitation,2 Two,property,No,No couple,No,Yes,No,Yes,Yes
34133,0.0475555555555555,0.0158518518518518,22.5,427.2,0.9493333333333334,0.3164444444444444,20,0.01,Woman,47.583333333333336,g,192,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,Yes,Yes,Yes
26485,0.0718833333333333,0.0479222222222222,107.77,431.23,0.7187166666666667,0.4791444444444445,10,0.0,Man,38.66666666666666,a,240,NE employee,Secondary education (plus special education),Married,2 Two,property,No,Works,No,Yes,No,Yes,No
19795,0.22165,0.17732,166.22,664.98,1.1083,0.88664,5,0.0,Woman,53.25,e,120,Head/Deputy head (division),Secondary education (plus special education),Married,0 Zero,property,Yes,Works,Yes,Yes,No,Yes,No
50697,0.01234375,0.01234375,20.7,394.2,0.2463749999999999,0.2463749999999999,20,0.01,Man,29.33333333333333,b,24,NE employee,Higher education (one or more),Married,2 Two,property,No,Unemployed,No,No,No,No,Yes
2394,0.1710666666666666,0.0855333333333333,111.98,1008.02,1.6800333333333333,0.8400166666666666,13,2.49,Woman,34.333333333333336,e,30,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,Yes,No,No,Yes
13402,0.035378947368421,0.035378947368421,221.9,347.1,0.3653684210526316,0.3653684210526316,13,1.99,Woman,62.333333333333336,e,336,NE employee,Secondary education (plus special education),Divorced/widow,0 Zero,property,No,No couple,Yes,Yes,No,Yes,No
71528,0.0723888888888888,0.0289555555555555,29.9,269.1,0.7475,0.299,13,1.99,Man,38.333333333333336,e,192,NE employee,Secondary education (plus special education),Married,2 Two,property,No,Works,Yes,Yes,No,No,Yes
20497,0.1401702127659574,0.089027027027027,75.58,680.42,1.4477021276595743,0.9194864864864865,13,1.99,Woman,45.583333333333336,c,252,NE employee,Higher education (one or more),Married,0 Zero,property,Yes,Works,No,Yes,Yes,No,No
10619,0.0806222222222222,0.0345523809523809,9.57,181.43,0.4031777777777778,0.1727904761904762,5,0.0,Woman,32.416666666666664,c,36,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,No,No,No,No
69925,0.07823,0.0558785714285714,97.82,391.18,0.39118,0.2794142857142857,5,0.0,Man,52.75,d,84,Enterpreneur,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,No
68159,0.56115,0.1247,112.24,336.76,1.6838,0.3741777777777778,3,0.0,Woman,42.0,c,144,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,Yes,No,No,No
84825,0.0857555555555555,0.0266137931034482,74.06,115.84,0.2574222222222222,0.0798896551724138,3,0.0,Woman,33.833333333333336,b,123,NE employee,Secondary education (plus special education),Married,2 Two,property,Yes,Works,Yes,Yes,No,Yes,No
15270,0.0648666666666666,0.03892,33.53,301.47,0.6699333333333334,0.40196,13,1.99,Man,42.083333333333336,f,288,NE employee,Secondary education (plus special education),Married,1 One,property,Yes,Works,Yes,Yes,No,No,Yes
18126,0.3910888888888889,0.3910888888888889,220.01,879.98,1.9555111111111112,1.9555111111111112,5,0.0,Woman,25.916666666666668,a,72,NE employee,Higher education (one or more),Divorced/widow,1 One,otherwise,No,No couple,Yes,Yes,No,No,No
12331,0.0724666666666666,0.0334461538461538,0.0,449.0,0.7483333333333333,0.3453846153846154,13,1.99,Woman,50.5,c,65,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,No
81358,0.190025,0.190025,39.96,760.03,1.900075,1.900075,10,0.0,Man,40.333333333333336,e,15,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,otherwise,No,No couple,Yes,Yes,No,Yes,Yes
76402,0.052,0.052,17.93,161.07,0.5368999999999999,0.5368999999999999,13,1.99,Woman,23.5,f,18,NE employee,Higher education (one or more),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,No,No
74064,0.0929,0.0929,237.47,371.53,0.928825,0.928825,10,0.0,Woman,51.083333333333336,f,102,NE employee,Secondary education (plus special education),Divorced/widow,0 Zero,property,No,No couple,Yes,Yes,No,Yes,No
86400,0.1444687499999999,0.0722343749999999,46.24,138.76,0.433625,0.2168125,3,0.0,Woman,51.91666666666666,b,180,NE employee,Secondary education (plus special education),Married,0 Zero,otherwise,Yes,Works,Yes,Yes,No,Yes,Yes
61503,0.2171714285714286,0.1169384615384615,39.96,760.03,2.1715142857142857,1.169276923076923,10,0.0,Man,50.083333333333336,d,38,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,Yes
6517,0.0744571428571428,0.020848,29.9,269.1,0.7688571428571429,0.21528,13,1.99,Woman,25.58333333333333,g,72,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,No,Yes,No,No,No
1102,0.0690243902439024,0.0690243902439024,0.0,277.9,0.6778048780487804,0.6778048780487804,13,2.49,Woman,39.91666666666666,d,54,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,Yes,No,No,Yes,No
41493,0.1583,0.1583,14.99,285.01,0.4750166666666666,0.4750166666666666,3,0.0,Man,30.5,f,5,NE employee,Secondary education (plus special education),Married,2 Two,property,No,Unemployed,Yes,Yes,No,Yes,Yes
44938,0.10735,0.10735,321.4,1285.6,2.1426666666666665,2.1426666666666665,20,0.01,Woman,48.083333333333336,d,240,NE employee,Higher education (one or more),Divorced/widow,0 Zero,property,No,No couple,Yes,No,No,No,Yes
86036,0.29746,0.14873,148.74,446.26,0.89252,0.44626,3,0.0,Woman,28.666666666666668,f,84,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,Yes
15664,0.1466583333333333,0.1466583333333333,220.01,879.98,0.7333166666666667,0.7333166666666667,5,0.0,Woman,25.08333333333333,e,12,Enterpreneur,Higher education (one or more),Married,1 One,property,No,Unemployed,Yes,No,No,No,No
52111,0.0765076923076923,0.0765076923076923,49.74,149.26,0.2296307692307692,0.2296307692307692,3,0.0,Woman,34.833333333333336,f,22,NE employee,Secondary education (plus special education),Divorced/widow,1 One,property,No,No couple,Yes,Yes,No,No,No
2808,0.1128499999999999,0.0712736842105263,0.0,665.0,1.1083333333333334,0.7,13,2.49,Woman,38.5,f,56,Head/Deputy head (organiz.),Higher education (one or more),Married,1 One,property,No,Works,Yes,Yes,No,Yes,No
10096,0.0458333333333333,0.0458333333333333,17.22,68.78,0.2292666666666666,0.2292666666666666,5,0.0,Woman,54.083333333333336,c,24,NE employee,Higher education (one or more),Divorced/widow,0 Zero,property,No,No couple,Yes,Yes,No,Yes,No
74611,0.0457684210526315,0.0457684210526315,0.0,449.0,0.4726315789473684,0.4726315789473684,13,1.99,Woman,59.25,d,420,NE employee,Higher education (one or more),Divorced/widow,0 Zero,property,No,No couple,Yes,Yes,No,No,Yes
10166,0.032575,0.032575,29.9,269.1,0.336375,0.336375,13,1.99,Man,33.583333333333336,d,38,NE employee,Secondary education (plus special education),Married,2 Two,property,Yes,Unemployed,Yes,Yes,No,Yes,No
34180,0.02543,0.02543,31.82,127.18,0.12718,0.12718,5,0.0,Man,27.5,b,72,NE employee,Higher education (one or more),Single/unmarried,0 Zero,property,Yes,No couple,Yes,Yes,No,Yes,No
55583,0.1104125,0.05520625,13.94,265.06,0.331325,0.1656625,3,0.0,Woman,40.25,d,72,NE employee,Higher education (one or more),Married,2 Two,property,Yes,Works,Yes,Yes,No,No,Yes
18272,0.0728909090909091,0.032072,0.0,414.0,0.7527272727272727,0.3312,13,1.99,Man,31.58333333333333,g,156,NE employee,Higher education (one or more),Married,1 One,property,No,Works,Yes,Yes,Yes,Yes,No
58255,0.0576,0.0576,66.12,594.88,0.59488,0.59488,13,1.99,Man,48.75,g,85,Head/Deputy head (organiz.),Higher education (one or more),Divorced/widow,1 One,property,Yes,No couple,Yes,Yes,No,Yes,Yes
3636,0.1590571428571428,0.1590571428571428,0.0,1149.99,1.642842857142857,1.642842857142857,13,1.99,Man,36.583333333333336,b,4,NE employee,Higher education (one or more),Single/unmarried,0 Zero,property,Yes,No couple,No,Yes,No,No,No
16595,0.15975,0.0599062499999999,109.95,989.95,1.6499166666666667,0.61871875,13,1.99,Woman,36.66666666666666,b,48,Head/Deputy head (organiz.),Higher education (one or more),Married,2 Two,property,No,Works,Yes,No,No,No,No
35150,0.1374166666666666,0.0785238095238095,82.48,247.42,0.4123666666666666,0.2356380952380952,3,0.0,Woman,29.58333333333333,c,84,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,Yes
10899,0.4296451612903226,0.1463626373626373,133.19,532.81,1.7187419354838709,0.5855054945054945,4,0.0,Woman,62.083333333333336,c,84,Pensioner,Secondary education (plus special education),Married,0 Zero,property,No,Pensioner,Yes,Yes,No,No,No
81776,0.3047833333333333,0.1662454545454545,584.62,914.38,1.5239666666666667,0.8312545454545455,5,0.0,Man,32.666666666666664,g,168,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,Yes,No,No,No
11979,0.0355,0.021734693877551,0.0,219.9,0.3665,0.2243877551020408,13,1.99,Man,31.08333333333333,c,114,NE employee,Secondary education (plus special education),Married,2 Two,property,No,Works,Yes,Yes,No,Yes,No
25644,0.0213111111111111,0.0106555555555555,0.0,99.0,0.22,0.11,13,1.99,Man,30.5,a,48,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,No,Yes,No,No,No
359,0.0950166666666666,0.0407214285714285,139.99,559.91,0.9331833333333333,0.3999357142857143,13,2.49,Woman,38.333333333333336,a,156,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,No
23851,0.0416333333333333,0.0271521739130434,62.48,187.42,0.1249466666666666,0.0814869565217391,3,0.0,Woman,33.416666666666664,e,5,NE employee,Higher education (one or more),Married,1 One,property,No,Works,Yes,Yes,No,Yes,No
14082,0.0484799999999999,0.0161599999999999,15.31,290.89,0.29089,0.0969633333333333,6,0.0,Woman,50.25,f,240,NE employee,Secondary education (plus special education),Married,0 Zero,property,Yes,Works,Yes,Yes,No,No,Yes
57121,0.1780285714285714,0.08308,71.5,643.5,1.8385714285714283,0.858,13,1.99,Woman,38.833333333333336,a,24,NE employee,Secondary education (plus special education),Cohabitation,1 One,property,No,No couple,Yes,No,No,No,Yes
18433,0.2176444444444444,0.2176444444444444,51.57,979.43,1.0882555555555555,1.0882555555555555,5,0.0,Man,31.916666666666668,b,12,NE employee,Higher education (one or more),Married,1 One,property,No,Unemployed,Yes,Yes,No,Yes,No
84152,0.0604428571428571,0.033848,44.4,844.6,1.2065714285714286,0.6756800000000001,20,0.01,Woman,63.583333333333336,d,506,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Pensioner,Yes,Yes,No,Yes,Yes
20802,0.3116829268292683,0.3116829268292683,127.79,511.21,1.2468536585365853,1.2468536585365853,4,0.0,Woman,44.583333333333336,g,108,Head/Deputy head (division),Higher education (one or more),Divorced/widow,1 One,property,No,No couple,Yes,Yes,No,Yes,No
15153,0.2469,0.1543125,308.57,1234.43,2.4688600000000003,1.5430375,10,0.0,Man,23.58333333333333,a,36,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,No,Yes,No,No,No
74110,0.22446,0.22446,112.24,336.76,0.67352,0.67352,3,0.0,Man,29.08333333333333,d,36,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,Yes,No couple,Yes,Yes,No,Yes,No
77052,0.1513333333333333,0.1513333333333333,11.97,227.03,0.7567666666666667,0.7567666666666667,5,0.0,Woman,39.5,c,15,NE employee,Secondary education (plus special education),Divorced/widow,1 One,property,Yes,No couple,Yes,Yes,No,No,Yes
36486,0.3191333333333333,0.3191333333333333,25.21,478.73,1.5957666666666668,1.5957666666666668,5,0.0,Man,53.91666666666666,b,38,NE employee,Secondary education (plus special education),Married,0 Zero,property,Yes,Unemployed,Yes,Yes,No,No,Yes
50265,0.387475,0.1722111111111111,193.72,774.98,1.93745,0.8610888888888889,5,0.0,Woman,56.5,f,147,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,No
38996,0.0592666666666666,0.0296333333333333,68.25,106.75,0.1779166666666666,0.0889583333333333,3,0.0,Woman,51.333333333333336,b,4,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,No,No
10860,0.05008,0.02504,16.73,50.17,0.10034,0.05017,2,0.0,Woman,41.41666666666666,b,48,NE employee,Secondary education (plus special education),Married,1 One,property,Yes,Works,No,No,No,No,No
6073,0.369075,0.123025,0.0,1449.95,3.624875,1.2082916666666668,13,2.49,Woman,24.416666666666668,d,60,NE employee,Incomplete higher education,Married,2 Two,property,Yes,Works,No,Yes,No,No,No
28122,0.5143142857142857,0.5143142857142857,449.96,1800.03,5.142942857142857,5.142942857142857,10,0.0,Man,40.41666666666666,a,180,NE employee,Secondary education (plus special education),Married,2 Two,property,No,Unemployed,Yes,Yes,No,No,No
10050,0.0474249999999999,0.01355,5.02,94.88,0.2372,0.0677714285714285,5,0.0,Woman,44.083333333333336,c,264,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,No,No
32175,0.02905,0.0158454545454545,19.94,180.05,0.3000833333333333,0.1636818181818181,13,1.99,Man,37.333333333333336,d,54,NE employee,Higher education (one or more),Married,2 Two,property,No,Works,Yes,Yes,No,Yes,No
29707,0.1749166666666666,0.06559375,104.98,314.92,0.5248666666666667,0.196825,3,0.0,Woman,50.5,g,384,NE employee,Higher education (one or more),Married,2 Two,property,No,Works,Yes,Yes,Yes,Yes,No
16893,0.156125,0.0780625,62.48,187.42,0.4685499999999999,0.2342749999999999,3,0.0,Woman,35.666666666666664,b,90,NE employee,Secondary education (plus special education),Cohabitation,2 Two,rent/hire,Yes,No couple,Yes,Yes,No,Yes,No
30243,0.1612166666666666,0.1612166666666666,96.74,290.26,0.4837666666666667,0.4837666666666667,3,0.0,Woman,59.5,b,48,Pensioner,Secondary education (plus special education),Divorced/widow,0 Zero,property,No,No couple,Yes,Yes,No,Yes,No
40923,0.1018999999999999,0.0452888888888888,21.47,407.53,1.018825,0.452811111111111,10,0.0,Woman,37.5,c,18,NE employee,Higher education (one or more),Married,1 One,property,No,Works,No,Yes,No,Yes,Yes
63288,0.12949,0.0996076923076923,20.46,388.54,0.38854,0.2988769230769231,3,0.0,Woman,41.75,b,252,NE employee,Secondary education (plus special education),Married,2 Two,property,No,Works,Yes,Yes,No,Yes,Yes
54594,0.23074,0.23074,296.71,692.29,0.69229,0.69229,3,0.0,Man,21.83333333333333,b,24,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,No,No,No,No,Yes
45046,0.2086428571428571,0.2086428571428571,38.42,730.28,1.0432571428571429,1.0432571428571429,5,0.0,Man,30.58333333333333,b,42,NE employee,Secondary education (plus special education),Divorced/widow,1 One,property,No,No couple,Yes,Yes,No,No,Yes
857,0.3054,0.12725,0.0,749.9,2.9996,1.2498333333333334,13,2.49,Woman,48.083333333333336,a,60,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,No
37852,0.3087125,0.3087125,65.01,1234.88,1.5436,1.5436,5,0.0,Woman,56.333333333333336,g,48,NE employee,Higher education (one or more),Divorced/widow,0 Zero,property,No,No couple,Yes,Yes,No,No,Yes
14683,0.052175,0.0313834586466165,47.92,431.08,0.5388499999999999,0.3241203007518797,13,1.99,Man,26.166666666666668,g,60,Head/Deputy head (division),Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,Yes
63433,0.2765076923076923,0.123951724137931,179.74,539.26,0.8296307692307692,0.3719034482758621,3,0.0,Man,59.66666666666666,b,372,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,No
22995,0.0331,0.0331,53.82,215.18,0.1655230769230769,0.1655230769230769,5,0.0,Man,35.666666666666664,c,72,Head/Deputy head (division),Higher education (one or more),Married,2 Two,property,No,Unemployed,Yes,Yes,No,No,No
34883,0.4523571428571428,0.1623846153846153,40.02,759.97,2.714178571428572,0.9743205128205128,6,0.0,Woman,59.25,f,52,Pensioner,Higher education (one or more),Married,0 Zero,property,No,Pensioner,Yes,Yes,No,Yes,Yes
34015,0.27742,0.0396314285714285,92.49,277.51,0.55502,0.0792885714285714,2,0.0,Woman,53.5,b,204,Head/Deputy head (division),Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,No
73776,0.0812166666666666,0.0812166666666666,121.77,487.23,0.81205,0.81205,10,0.0,Woman,31.916666666666668,e,6,NE employee,Higher education (one or more),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,Yes,No
61289,0.0409099999999999,0.0409099999999999,199.97,409.03,0.4090299999999999,0.4090299999999999,10,0.0,Man,35.25,b,96,NE employee,Secondary education (plus special education),Married,1 One,property,No,Unemployed,Yes,Yes,No,Yes,No
15347,0.1464111111111111,0.1464111111111111,69.37,1317.63,1.4640333333333335,1.4640333333333335,10,0.0,Woman,50.583333333333336,f,384,NE employee,Secondary education (plus special education),Single/unmarried,1 One,property,No,No couple,Yes,Yes,No,No,No
59529,0.31932,0.1064399999999999,99.82,399.18,1.59672,0.53224,5,0.0,Woman,60.16666666666666,d,60,Pensioner,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,No
59554,0.4519729729729729,0.2495970149253731,167.24,501.76,1.356108108108108,0.7488955223880597,3,0.0,Woman,54.91666666666666,b,4,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Pensioner,No,Yes,No,No,No
11567,0.06936,0.06936,19.86,179.14,0.71656,0.71656,13,1.99,Man,42.25,e,6,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,No,No
14881,0.2919076923076923,0.1724909090909091,39.95,759.05,0.5838846153846153,0.3450227272727272,2,0.0,Man,39.0,e,120,Head/Deputy head (division),Higher education (one or more),Married,2 Two,property,Yes,Works,No,Yes,No,Yes,Yes
9632,0.2337142857142857,0.11503125,38.76,736.23,1.1686190476190477,0.5751796875,5,0.0,Woman,41.583333333333336,c,60,NE employee,Higher education (one or more),Married,1 One,property,No,Pensioner,Yes,Yes,Yes,No,No
45687,0.11245,0.11245,44.99,135.01,0.3375249999999999,0.3375249999999999,3,0.0,Man,32.0,d,84,NE employee,Higher education (one or more),Married,1 One,rent/hire,Yes,Unemployed,No,Yes,No,No,No
2041,0.3998201438848921,0.3998201438848921,0.0,1091.55,3.926438848920863,3.926438848920863,13,2.49,Woman,60.083333333333336,d,60,Pensioner,Secondary education (plus special education),Divorced/widow,0 Zero,property,No,No couple,Yes,No,No,No,No
